Index,Artist,Title,Mood,Link
ML2310,Usher,I'll Show You Love,happy,https://genius.com/Usher-Ill-Show-You-Love-lyrics
ML2311,Junior Kimbrough,Meet Me in the City,relaxed,https://genius.com/Junior-Kimbrough-Meet-Me-in-the-City-lyrics
ML2312,Fontella Bass,Rescue Me,happy,https://genius.com/Fontella-Bass-Rescue-Me-lyrics
ML2313,Black Flag,Police Story,angry,https://genius.com/Black-Flag-Police-Story-lyrics
ML2314,Rancid,Black Lung,sad,https://genius.com/Rancid-Black-Lung-lyrics
ML2315,The Shirelles,Will You Love Me Tomorrow,happy,http://www.songlyrics.com/the-shirelles/Will-You-Love-Me-Tomorrow-lyrics
ML2316,The Beatles,In My Life,happy,https://genius.com/The-Beatles-In-My-Life-lyrics
ML2317,The Beatles,Golden Slumbers,relaxed,https://genius.com/The-Beatles-Golden-Slumbers-lyrics
ML2318,Sick Puppies,Master Of The Universe,sad,https://genius.com/Sick-Puppies-Master-Of-The-Universe-lyrics
ML2319,AFI,Summer Shudder,sad,https://genius.com/AFI-Summer-Shudder-lyrics
ML2320,The Beatles,Good Night,relaxed,https://genius.com/The-Beatles-Good-Night-lyrics
ML2321,The Beatles,Your Mother Should Know,happy,https://genius.com/The-Beatles-Your-Mother-Should-Know-lyrics
ML2322,Blind Willie Johnson,You'll Need Somebody On Your Bond,sad,https://genius.com/Blind-Willie-Johnson-Youll-Need-Somebody-On-Your-Bond-lyrics
ML2323,Teenage Fanclub,The Sun Shines From You,relaxed,https://genius.com/Teenage-Fanclub-The-Sun-Shines-From-You-lyrics
ML2324,Turtles,Happy Together,happy,http://www.songlyrics.com/turtles/Happy-Together-lyrics
ML2325,Mary Lou Lord,Lights Are Changing,sad,https://genius.com/Mary-Lou-Lord-Lights-Are-Changing-lyrics
ML2326,The cardigans,lovefool,happy,https://genius.com/The-cardigans-lovefool-lyrics
ML2327,Deborah Allen,I Will Always Love You,happy,https://genius.com/Deborah-Allen-I-Will-Always-Love-You-lyrics
ML2328,The Misfits,The Haunting,sad,https://genius.com/The-Misfits-The-Haunting-lyrics
ML2329,Sick Of It All,Consume,sad,https://genius.com/Sick-Of-It-All-Consume-lyrics
ML2330,Atomic Rooster,Close Your Eyes,relaxed,https://genius.com/Atomic-Rooster-Close-Your-Eyes-lyrics
ML2331,April Wine,Caught In The Crossfire,angry,https://genius.com/April-Wine-Caught-In-The-Crossfire-lyrics
ML2332,Manegarm,Ur Sjalslig Dod,sad,https://genius.com/Manegarm-Ur-Sjalslig-Dod-lyrics
ML2333,Irma Thomas,Hold Me While I Cry,relaxed,http://www.songlyrics.com/irma-thomas/Hold-Me-While-I-Cry-lyrics
ML2334,Doyle Bramhall,That's How Strong My Love Is,happy,https://genius.com/Doyle-Bramhall-Thats-How-Strong-My-Love-Is-lyrics
ML2335,My Chemical Romance,You Know What They Do To Guys Like Us In Prison,angry,https://genius.com/My-Chemical-Romance-You-Know-What-They-Do-To-Guys-Like-Us-In-Prison-lyrics
ML2336,Hank Locklin,Send Me The Pillow You Dream On,relaxed,https://genius.com/Hank-Locklin-Send-Me-The-Pillow-You-Dream-On-lyrics
ML2337,elvis presley,heartbreak hotel,sad,https://genius.com/elvis-presley-heartbreak-hotel-lyrics
ML2338,Ensiferum,Into Battle,angry,https://genius.com/Ensiferum-Into-Battle-lyrics
ML2339,Patty Griffin,Moses,sad,https://genius.com/Patty-Griffin-Moses-lyrics
ML2340,The Beatles,I Want You,angry,http://www.songlyrics.com/the-beatles/I-Want-You-lyrics
ML2341,The Beatles,Honey Don't,relaxed,https://genius.com/The-Beatles-Honey-Dont-lyrics
ML2342,Sick Of It All,Death Or Jail,angry,https://genius.com/Sick-Of-It-All-Death-Or-Jail-lyrics
ML2343,Suicidal Tendencies,Human Guinea Pig,sad,https://genius.com/Suicidal-Tendencies-Human-Guinea-Pig-lyrics
ML2344,John Berry,Ninety Miles An Hour,sad,https://genius.com/John-Berry-Ninety-Miles-An-Hour-lyrics
ML2345,roy orbison,running scared,angry,https://genius.com/roy-orbison-running-scared-lyrics
ML2346,Sugarbomb,Posterchild for Tragedy,angry,https://genius.com/Sugarbomb-Posterchild-for-Tragedy-lyrics
ML2347,The Beatles,Octopus's Garden,relaxed,https://genius.com/The-Beatles-Octopuss-Garden-lyrics
ML2348,The Beatles,For You Blue,relaxed,https://genius.com/The-Beatles-For-You-Blue-lyrics
ML2349,Funeral For A Friend,All The Rage,sad,https://genius.com/Funeral-For-A-Friend-All-The-Rage-lyrics
ML2350,Tommy Castro,Sho' Enough,happy,https://genius.com/Tommy-Castro-Sho-Enough-lyrics
ML2351,Ross Diana & the Supremes,Baby Love,happy,http://www.songlyrics.com/ross-diana--the-supremes/Baby-Love-lyrics
ML2352,P.O.D.,Wildfire,angry,https://genius.com/POD-Wildfire-lyrics
ML2353,Wire,I Am the Fly,sad,https://genius.com/Wire-I-Am-the-Fly-lyrics
ML2354,The Knack,Everything I Do,angry,https://genius.com/The-Knack-Everything-I-Do-lyrics
ML2355,Temple Of The Dog,Hunger Strike,sad,https://genius.com/Temple-Of-The-Dog-Hunger-Strike-lyrics
ML2356,Queens Of The Stone Age,Everybody's Gonna Be Happy,happy,https://genius.com/Queens-Of-The-Stone-Age-Everybodys-Gonna-Be-Happy-lyrics
ML2357,The Beatles,Love Me Do,happy,https://genius.com/The-Beatles-Love-Me-Do-lyrics
ML2358,The Beatles,Yer Blues,sad,https://genius.com/The-Beatles-Yer-Blues-lyrics
ML2359,The Beatles,Wild Honey Pie,relaxed,https://genius.com/The-Beatles-Wild-Honey-Pie-lyrics
ML2360,Richard Hell & the Voidoids,Love Comes in Spurts,happy,https://genius.com/Richard-Hell-and-the-Voidoids-Love-Comes-in-Spurts-lyrics
ML2361,The mamas and the papas,words of love,happy,https://genius.com/The-mamas-and-the-papas-words-of-love-lyrics
ML2362,Melvins,Gluey Porch Treatments,sad,https://genius.com/Melvins-Gluey-Porch-Treatments-lyrics
ML2363,Rancid,The Bravest Kids (Acoustic),angry,https://genius.com/Rancid-The-Bravest-Kids-Acoustic-lyrics
ML2364,Boyz II Men,In My Life,happy,https://genius.com/Boyz-II-Men-In-My-Life-lyrics
ML2365,The Rolling Stones,Gimme Shelter,angry,https://genius.com/The-Rolling-Stones-Gimme-Shelter-lyrics
ML2366,Alice Cooper,Be My Lover,relaxed,https://genius.com/Alice-Cooper-Be-My-Lover-lyrics
ML2367,Franz Ferdinand,Do You Want To,happy,https://genius.com/Franz-Ferdinand-Do-You-Want-To-lyrics
ML2368,Bad Religion,Flat Earth Society,angry,https://genius.com/Bad-Religion-Flat-Earth-Society-lyrics
ML2369,The Rascals,I'm So Happy Now,happy,https://genius.com/The-Rascals-Im-So-Happy-Now-lyrics
ML2370,Fun Lovin' Criminals,We Have All The Time In The World (Live),happy,http://www.songlyrics.com/fun-lovin-criminals/We-Have-All-The-Time-In-The-World-Live-lyrics
ML2371,chantal kreviazuk,surrounded,angry,https://genius.com/chantal-kreviazuk-surrounded-lyrics
ML2372,unloco,Bystander,relaxed,https://genius.com/unloco-Bystander-lyrics
ML2373,The Beatles,Can't Buy Me Love,happy,https://genius.com/The-Beatles-Cant-Buy-Me-Love-lyrics
ML2374,Reach 454,6 Yrs (Album Version ),angry,https://www.musixmatch.com/lyrics/Reach-454/6-Yrs-Album-Version-
ML2375,Aiden,Killing Machine,angry,http://www.songlyrics.com/aiden/Killing-Machine-lyrics
ML2376,Kris Kristofferson,Killer Barracuda,angry,https://genius.com/Kris-Kristofferson-Killer-Barracuda-lyrics
ML2377,Randy Stonehill,Angry Young Men,angry,https://genius.com/Randy-Stonehill-Angry-Young-Men-lyrics
ML2378,The Crests,Sixteen Candles,happy,https://genius.com/The-Crests-Sixteen-Candles-lyrics
ML2379,George Jones,Together Alone,sad,https://genius.com/George-Jones-Together-Alone-lyrics
ML2380,Nick Cave & The Bad Seeds,Christina The Astonishing (2010 Digital Remaster),sad,http://www.songlyrics.com/nick-cave--the-bad-seeds/Christina-The-Astonishing-2010-Digital-Remaster-lyrics
ML2381,Happy Mondays,Grandbag's Funeral,relaxed,https://genius.com/Happy-Mondays-Grandbags-Funeral-lyrics
ML2382,Adam Ant,Something Girls,relaxed,https://genius.com/Adam-Ant-Something-Girls-lyrics
ML2383,New Edition,Candy Girl,relaxed,https://genius.com/New-Edition-Candy-Girl-lyrics
ML2384,The Beatles,The End,happy,https://genius.com/The-Beatles-The-End-lyrics
ML2385,Curtis Mayfield,People Never Give Up,angry,https://genius.com/Curtis-Mayfield-People-Never-Give-Up-lyrics
ML2386,The replacements,answering machine,sad,https://genius.com/The-replacements-answering-machine-lyrics
ML2387,3 of Hearts,Is It Love,happy,http://www.songlyrics.com/3-of-hearts/Is-It-Love-lyrics
ML2388,The Suicide Machines,Burning In The Aftermath,angry,https://genius.com/The-Suicide-Machines-Burning-In-The-Aftermath-lyrics
ML2389,Shelby Lynne,Pretend,angry,https://genius.com/Shelby-Lynne-Pretend-lyrics
ML2390,Muse,Supermassive Black Hole,sad,https://genius.com/Muse-Supermassive-Black-Hole-lyrics
ML2391,Kylie Minogue,I Should Be So Lucky,happy,https://genius.com/Kylie-Minogue-I-Should-Be-So-Lucky-lyrics
ML2392,Sade,Morning Bird,relaxed,https://genius.com/Sade-Morning-Bird-lyrics
ML2393,Aerosmith,Janie's Got A Gun,angry,https://genius.com/Aerosmith-Janies-Got-A-Gun-lyrics
ML2394,Motley Crue,Get It For Free,relaxed,https://genius.com/Motley-Crue-Get-It-For-Free-lyrics
ML2395,Whitesnake,Love Ain't No Stranger,happy,https://genius.com/Whitesnake-Love-Aint-No-Stranger-lyrics
ML2396,LORE,Release,happy,https://genius.com/LORE-Release-lyrics
ML2397,Bob Marley & The Wailers,Rainbow Country,relaxed,https://genius.com/Bob-Marley-and-The-Wailers-Rainbow-Country-lyrics
ML2398,Agnes,I Need You Now,sad,https://genius.com/Agnes-I-Need-You-Now-lyrics
ML2399,Silverchair,The Door,sad,https://genius.com/Silverchair-The-Door-lyrics
ML2400,Kane,My Heart's Desire,angry,https://genius.com/Kane-My-Hearts-Desire-lyrics
ML2401,L.A. Guns,Some Lie For Love,angry,https://genius.com/LA-Guns-Some-Lie-For-Love-lyrics
ML2402,Deftones,No Ordinary Love ,happy,https://genius.com/Deftones-No-Ordinary-Love-lyrics
ML2403,air,sexy boy,happy,https://genius.com/air-sexy-boy-lyrics
ML2404,jackson 5,abc,relaxed,https://genius.com/jackson-5-abc-lyrics
ML2405,Metallica,Metal Militia,sad,https://genius.com/Metallica-Metal-Militia-lyrics
ML2406,The Rapture,Killing,sad,https://genius.com/The-Rapture-Killing-lyrics
ML2407,Roger Clyne & The Peacemakers,Mile High and Risin',sad,https://genius.com/Roger-Clyne-and-The-Peacemakers-Mile-High-and-Risin-lyrics
ML2408,Fontella Bass,Rescue Me,happy,https://genius.com/Fontella-Bass-Rescue-Me-lyrics
ML2409,Simply Red,Thrill Me,happy,https://genius.com/Simply-Red-Thrill-Me-lyrics
ML2410,Muse,Stockholm Syndrome,angry,https://genius.com/Muse-Stockholm-Syndrome-lyrics
ML2411,Natasha Bedingfield,These Words,happy,https://genius.com/Natasha-Bedingfield-These-Words-lyrics
ML2412,Wings,Silly Love Songs,happy,https://genius.com/Wings-Silly-Love-Songs-lyrics
ML2413,The Clash,I'm So Bored With The U.S.A.,sad,https://genius.com/The-Clash-Im-So-Bored-With-The-USA-lyrics
ML2414,Hatebreed,Destroy Everything,angry,https://genius.com/Hatebreed-Destroy-Everything-lyrics
ML2415,Rainbow,Still I'm Sad,sad,https://genius.com/Rainbow-Still-Im-Sad-lyrics
ML2416,Placebo,The Never-Ending Why,sad,https://genius.com/Placebo-The-Never-Ending-Why-lyrics
ML2417,Juliette & The Licks,Shelter Your Needs,angry,https://genius.com/Juliette-and-The-Licks-Shelter-Your-Needs-lyrics
ML2418,Akon,Lonely,sad,https://genius.com/Akon-Lonely-lyrics
ML2419,The Beach Boys,God Only Knows,happy,https://genius.com/The-Beach-Boys-God-Only-Knows-lyrics
ML2420,Elmore James,The Sky Is Crying,relaxed,https://genius.com/Elmore-James-The-Sky-Is-Crying-lyrics
ML2421,Information Society,Make It Funky,happy,https://genius.com/Information-Society-Make-It-Funky-lyrics
ML2422,U2,October,sad,https://genius.com/U2-October-lyrics
ML2423,alicia keys,fallin,happy,https://genius.com/alicia-keys-fallin-lyrics
ML2424,Simon & Garfunkel,Patterns,sad,https://genius.com/Simon-and-Garfunkel-Patterns-lyrics
ML2425,The Beatles,Her Majesty,relaxed,https://genius.com/The-Beatles-Her-Majesty-lyrics
ML2426,Santana,Rock Me,relaxed,https://genius.com/Santana-Rock-Me-lyrics
ML2427,Jeff Scott Soto,2 Late 4 Goodbyes,sad,https://www.musixmatch.com/lyrics/Jeff-Scott-Soto/2-Late-4-Goodbyes
ML2428,Altered Images,Happy Birthday,happy,https://genius.com/Altered-Images-Happy-Birthday-lyrics
ML2429,Andrew W.K.,Long Live The Party,happy,https://genius.com/Andrew-WK-Long-Live-The-Party-lyrics
ML2430,DeGarmo & Key,Out Of The Danger Zone,angry,https://genius.com/DeGarmo-and-Key-Out-Of-The-Danger-Zone-lyrics
ML2431,John Stewart,Price Of The Fire,angry,https://genius.com/John-Stewart-Price-Of-The-Fire-lyrics
ML2432,Lifer,Breathless,sad,https://genius.com/Lifer-Breathless-lyrics
ML2433,Walter Hawkins,Never Alone,sad,http://www.songlyrics.com/walter-hawkins/Never-Alone-lyrics
ML2434,Rosemary Clooney,Come On-A My House,relaxed,https://genius.com/Rosemary-Clooney-Come-On-A-My-House-lyrics
ML2435,Public Image Ltd,The Suit,relaxed,https://genius.com/Public-Image-Ltd-The-Suit-lyrics
ML2436,yeah yeah yeahs,maps,happy,https://genius.com/yeah-yeah-yeahs-maps-lyrics
ML2437,Jars Of Clay,Love Me,happy,https://genius.com/Jars-Of-Clay-Love-Me-lyrics
ML2438,Midge Ure,Four,happy,https://genius.com/Midge-Ure-Four-lyrics
ML2439,Foghat,Dead End Street,sad,https://genius.com/Foghat-Dead-End-Street-lyrics
ML2440,Evergreen Terrace,Look Up At The Stars And You're Gone,angry,https://genius.com/Evergreen-Terrace-Look-Up-At-The-Stars-And-Youre-Gone-lyrics
ML2441,Amorphis,Privilege of Evil (From the Privilege of Evil EP),angry,https://www.musixmatch.com/lyrics/Amorphis/Privilege-of-Evil-From-the-Privilege-of-Evil-EP
ML2442,The Cardigans,Paralyzed,angry,https://genius.com/The-Cardigans-Paralyzed-lyrics
ML2443,Pee Wee King,Slow Poke,sad,https://genius.com/Pee-Wee-King-Slow-Poke-lyrics
ML2444,Neko Case,Bowling Green,relaxed,https://genius.com/Neko-Case-Bowling-Green-lyrics
ML2445,Silverchair,Cicada,angry,https://genius.com/Silverchair-Cicada-lyrics
ML2446,Foo Fighters,If Ever,happy,https://genius.com/Foo-Fighters-If-Ever-lyrics
ML2447,MxPx,Drum Machine Joy,happy,https://genius.com/MxPx-Drum-Machine-Joy-lyrics
ML2448,Uman,The way to Peace,relaxed,http://www.songlyrics.com/uman/The-way-to-Peace-lyrics
ML2449,The Beatles,I'm Happy Just To Dance With You,happy,https://genius.com/The-Beatles-Im-Happy-Just-To-Dance-With-You-lyrics
ML2450,Bob Marley,Small Axe,sad,https://genius.com/Bob-Marley-Small-Axe-lyrics
ML2451,Malefaction,Abused And Unloved,sad,https://genius.com/Malefaction-Abused-And-Unloved-lyrics
ML2452,Deftones,Lotion,sad,https://genius.com/Deftones-Lotion-lyrics
ML2453,Trashmen,Surfin' Bird,relaxed,http://www.songlyrics.com/trashmen/Surfin-Bird-lyrics
ML2454,Bruce Channel,Hey! Baby,relaxed,https://genius.com/Bruce-Channel-Hey-Baby-lyrics
ML2455,Skeletonwitch,Within My Blood,angry,https://genius.com/Skeletonwitch-Within-My-Blood-lyrics
ML2456,Radiohead,You (Demo),angry,http://www.songlyrics.com/radiohead/You-Demo-lyrics
ML2457,P.O.D.,Eyes Of A Stranger,angry,https://genius.com/POD-Eyes-Of-A-Stranger-lyrics
ML2458,Thrice,The Earth Isn't Humming,sad,https://genius.com/Thrice-The-Earth-Isnt-Humming-lyrics
ML2459,Twila Paris,Perfect Peace,relaxed,https://genius.com/Twila-Paris-Perfect-Peace-lyrics
ML2460,Donny Hathaway,I Love You More Than You'll Ever Know,happy,https://genius.com/Donny-Hathaway-I-Love-You-More-Than-Youll-Ever-Know-lyrics
ML2461,green day,longview,sad,https://genius.com/green-day-longview-lyrics
ML2462,Rihanna,Good Girl Gone Bad,relaxed,https://genius.com/Rihanna-Good-Girl-Gone-Bad-lyrics
ML2463,Dionne Warwick,I've Been Loving You Too Long (LP Version),happy,https://genius.com/Dionne-Warwick-Ive-Been-Loving-You-Too-Long-LP-Version-lyrics
ML2464,Royal Trux,I'm Ready,sad,https://genius.com/Royal-Trux-Im-Ready-lyrics
ML2465,Inspiral Carpets,Party In The Sky,sad,https://genius.com/Inspiral-Carpets-Party-In-The-Sky-lyrics
ML2466,Dead Boys,Sonic Reducer,sad,https://genius.com/Dead-Boys-Sonic-Reducer-lyrics
ML2467,Paul McCartney /Wings,Silly Love Songs,happy,http://www.songlyrics.com/paul-mccartney-wings/Silly-Love-Songs-lyrics
ML2468,The Beatles,Happiness is a Warm Gun,angry,https://genius.com/The-Beatles-Happiness-is-a-Warm-Gun-lyrics
ML2469,cat power,he war,angry,https://genius.com/cat-power-he-war-lyrics
ML2470,Buzzcocks,Ever Fallen in Love?,happy,http://www.songlyrics.com/buzzcocks/Ever-Fallen-in-Love-lyrics
ML2471,Bad Company,Can't Get Enough,happy,https://genius.com/Bad-Company-Cant-Get-Enough-lyrics
ML2472,New York Dolls,Trash (live Paris),sad,http://www.songlyrics.com/new-york-dolls/Trash-live-Paris-lyrics
ML2473,jefferson airplane,somebody to love,happy,https://genius.com/jefferson-airplane-somebody-to-love-lyrics
ML2474,Harry Connick Jr.,Once,happy,https://genius.com/Harry-Connick-Jr-Once-lyrics
ML2475,Bad Company,Feel Like Makin' Love,happy,https://genius.com/Bad-Company-Feel-Like-Makin-Love-lyrics
ML2476,The Beatles,Maxwell's Silver Hammer,sad,https://genius.com/The-Beatles-Maxwells-Silver-Hammer-lyrics
ML2477,Fun Lovin' Criminals,We Have All The Time In The World,happy,https://genius.com/Fun-Lovin-Criminals-We-Have-All-The-Time-In-The-World-lyrics
ML2478,Skrape,Searching For Home,relaxed,https://genius.com/Skrape-Searching-For-Home-lyrics
ML2479,Throwing muses,hate my way,angry,https://genius.com/Throwing-muses-hate-my-way-lyrics
ML2480,Small Faces,Itchycoo Park,happy,http://www.songlyrics.com/small-faces/Itchycoo-Park-lyrics
ML2481,Hot Tuna,Candy Man,relaxed,https://genius.com/Hot-Tuna-Candy-Man-lyrics
ML2482,eels,cancer for the cure,angry,https://genius.com/eels-cancer-for-the-cure-lyrics
ML2483,Mink DeVille,Heaven Stood Still,relaxed,https://genius.com/Mink-DeVille-Heaven-Stood-Still-lyrics
ML2484,Buck Owens,Sally Was a Good Old Girl,relaxed,https://genius.com/Buck-Owens-Sally-Was-a-Good-Old-Girl-lyrics
ML2485,Blind Willie Johnson,God Don't Never Change,happy,https://genius.com/Blind-Willie-Johnson-God-Dont-Never-Change-lyrics
ML2486,Dean Martin,Until You Love Someone,happy,https://genius.com/Dean-Martin-Until-You-Love-Someone-lyrics
ML2487,The Beatles,And I Love Her,happy,https://genius.com/The-Beatles-And-I-Love-Her-lyrics
ML2488,Hot Tuna,Death Don't Have No Mercy (live),sad,https://genius.com/Hot-Tuna-Death-Dont-Have-No-Mercy-live-lyrics
ML2489,Iggy Pop,Lust for Life,happy,https://genius.com/Iggy-Pop-Lust-for-Life-lyrics
ML2490,Asleep At The Wheel,Let Me Go Home Whiskey,relaxed,https://genius.com/Asleep-At-The-Wheel-Let-Me-Go-Home-Whiskey-lyrics
ML2491,The Beatles,Maggie Mae,sad,https://genius.com/The-Beatles-Maggie-Mae-lyrics
ML2492,The Killers,A White Demon Love Song,angry,https://genius.com/The-Killers-A-White-Demon-Love-Song-lyrics
ML2493,Panic At The Disco,Northern Downpour,sad,https://genius.com/Panic-At-The-Disco-Northern-Downpour-lyrics
ML2494,Bad Religion,The Lie,angry,https://genius.com/Bad-Religion-The-Lie-lyrics
ML2495,Phantom Planet,Here I Am,relaxed,https://genius.com/Phantom-Planet-Here-I-Am-lyrics
ML2496,The Beatles,I Should Have Known Better,happy,https://genius.com/The-Beatles-I-Should-Have-Known-Better-lyrics
ML2497,SNAP!,The World In My Hands (We Are One),relaxed,https://genius.com/SNAP-The-World-In-My-Hands-We-Are-One-lyrics
ML2498,The Police,So Lonely,sad,https://genius.com/The-Police-So-Lonely-lyrics
ML2499,Atreyu,Ex's And Oh's,sad,https://genius.com/Atreyu-Exs-And-Ohs-lyrics
ML2500,Steel Pulse,We Can Do It,angry,https://genius.com/Steel-Pulse-We-Can-Do-It-lyrics
ML2501,Kathy Troccoli,Never My Love,happy,https://genius.com/Kathy-Troccoli-Never-My-Love-lyrics
ML2502,Descendents,Cheer,happy,https://genius.com/Descendents-Cheer-lyrics
ML2503,The Gathering,Locked Away,angry,https://genius.com/The-Gathering-Locked-Away-lyrics
ML2504,Nilsson  Harry,1941,relaxed,http://www.songlyrics.com/nilsson--harry/1941-lyrics
ML2505,Chris Brown,I Love U,happy,https://genius.com/Chris-Brown-I-Love-U-lyrics
ML2506,Devo,Be Stiff (Live),sad,https://genius.com/Devo-Be-Stiff-Live-lyrics
ML2507,Alice In Chains,Take Her Out,sad,https://genius.com/Alice-In-Chains-Take-Her-Out-lyrics
ML2508,Sex Pistols,Seventeen,sad,https://genius.com/Sex-Pistols-Seventeen-lyrics
ML2509,Patsy Cline,I Fall to Pieces,sad,https://genius.com/Patsy-Cline-I-Fall-to-Pieces-lyrics
ML2510,Bare Bobby,500 Miles Away from Home,relaxed,http://www.songlyrics.com/bare-bobby/500-Miles-Away-from-Home-lyrics
ML2511,GWAR,Slap U Around,angry,https://genius.com/GWAR-Slap-U-Around-lyrics
ML2512,The Beatles,Birthday,happy,https://genius.com/The-Beatles-Birthday-lyrics
ML2513,devo,girl u want,relaxed,https://genius.com/devo-girl-u-want-lyrics
ML2514,franz ferdinand,come on home,relaxed,https://genius.com/franz-ferdinand-come-on-home-lyrics
ML2515,Danny Wilson,The Second Summer Of Love,happy,https://genius.com/Danny-Wilson-The-Second-Summer-Of-Love-lyrics
ML2516,Nana Mouskouri,Only You,happy,https://genius.com/Nana-Mouskouri-Only-You-lyrics
ML2517,Foals,Red Socks Pugie,angry,https://genius.com/Foals-Red-Socks-Pugie-lyrics
ML2518,Buzzcocks,Everybody's Happy Nowadays,happy,https://genius.com/Buzzcocks-Everybodys-Happy-Nowadays-lyrics
ML2519,Spooky Tooth,Evil Woman,angry,https://genius.com/Spooky-Tooth-Evil-Woman-lyrics
