word,relaxed,angry,happy,sad
exception,1,2,1,1
dunce,1,2,1,1
runt,1,2,1,1
elbow,1,2,1,1
traction,1,2,1,1
endurance,1,2,1,1
athlete,1,2,1,1
harass,1,2,1,1
frontal,1,2,1,1
somersault,1,2,1,1
huckleberry,1,2,1,1
predicament,2,1,1,1
snuff,2,1,1,1
luster,2,1,1,1
cluster,2,1,1,1
blunder,2,1,1,1
fragile,1,1,2,9
barren,1,3,3,3
rueda,1,1,1,4
dando,1,1,1,4
vueltas,1,1,1,5
rodara,1,1,1,2
detenga,1,1,1,2
pararte,1,1,1,3
freno,1,1,1,2
rodada,1,1,1,3
agarra,1,1,1,2
soñaba,1,1,1,3
agarrar,1,1,1,3
lastimado,1,1,1,3
pesada,1,1,1,2
pensado,1,1,1,2
barbaridad,1,1,1,12
moverme,1,1,1,10
escuchabas,1,1,1,2
querna,1,1,1,2
alejabas,1,1,1,2
negrona,1,1,1,2
cosigue,1,1,1,2
todita,1,1,1,2
lana,1,1,1,2
apreciar,1,1,1,2
seguiste,1,1,1,2
¡oye,1,1,1,2
mamá,1,1,1,2
random,1,2,1,1
freewheeling,1,2,1,1
unscramble,1,3,1,1
unbelievably,1,3,1,1
slinger,1,2,1,1
showdow,1,3,1,1
bitchy,1,2,1,1
knucklehead,1,2,1,1
asick,1,2,1,1
aset,1,2,1,1
physician,1,2,1,1
bummer,1,2,1,1
convention,1,2,1,1
glamour,29,1,2,1
dubious,2,1,1,1
clout,2,1,1,1
hottest,2,1,1,1
housework,1,1,3,1
pamper,1,1,2,1
orange,1,2,1,1
motel,1,3,1,1
6,1,2,1,1
clench,1,2,1,1
millionaire,1,2,1,1
constellation,2,2,1,1
rake,1,2,1,1
bandit,1,2,1,1
syringe,1,2,1,1
vacant,1,2,1,1
reflex,1,2,1,1
airbrush,1,2,1,1
uplift,1,3,1,1
strenght,1,2,1,1
nailed,1,2,1,1
execute,1,2,1,1
unheard,1,4,1,1
vast,1,3,1,1
tuning,1,2,1,1
negativity,1,2,1,1
sidedly,1,2,1,1
pentagram,1,2,1,1
extinguishing,1,2,1,1
visitation,1,1,2,1
confirmation,1,1,2,1
asshole,1,3,1,1
racist,1,5,1,1
carelessly,1,1,2,1
upstream,1,1,3,2
piecing,1,1,2,1
havi,2,1,1,1
diggin,2,1,1,1
pelado,1,1,1,7
bate,1,2,1,7
palmas,1,1,1,7
moviendotodo,1,1,1,7
comienzas,1,1,1,7
bajar,1,1,1,7
qiero,1,1,1,3
salatar,1,1,1,3
saltar,1,1,1,3
mover,1,1,1,5
ponte,1,1,1,3
serio,1,1,1,3
molly,1,1,13,1
hurryng,2,1,1,1
sexiness,2,1,1,1
restitute,2,1,1,1
recipe,2,1,1,1
sista,2,1,1,1
intellect,2,1,1,1
silliness,2,1,1,1
unintentionally,2,1,1,1
intentionally,2,1,1,1
oohhhhhh,2,1,1,1
armoured,1,6,1,1
signed,1,4,1,1
commence,1,4,1,1
cites,1,2,1,1
crushing,1,4,1,1
futile,1,2,1,3
unanswer,1,2,1,1
conflict,1,2,1,1
condemn,1,2,1,1
subhuman,1,2,1,1
theyâ€™re,1,2,1,1
shin,1,1,1,2
confines,1,2,1,2
converge,1,1,1,2
kindred,1,1,1,4
aged,1,1,1,2
deceitful,2,1,1,1
negate,1,2,1,1
adult,1,3,1,1
passenger,1,2,1,1
bombing,1,5,1,1
swum,1,1,1,2
sober,1,1,2,2
elate,1,3,1,1
segregate,1,3,1,1
uncertainty,1,2,1,1
typewriter,1,2,1,1
opposite,1,4,1,2
audience,1,2,1,1
puppet,1,2,1,1
illusionist,1,2,1,1
fourth,1,1,1,2
treatment,1,2,2,1
bulldozer,1,2,1,1
bomber,1,2,1,1
capillary,1,2,1,1
physeter,1,2,1,1
catodon,1,2,1,1
elephant,1,2,1,1
wreak,1,2,1,1
martial,1,2,1,1
añil,1,1,1,2
cuidad,1,1,1,2
isla,1,1,1,4
arena,1,1,1,4
tocando,1,1,1,2
juan,1,1,1,26
espejismo,1,1,1,3
pregunto,1,1,1,5
primera,1,1,1,2
cita,1,1,1,2
costado,1,1,1,2
esté,1,1,1,4
madurar,1,1,1,2
yogur,1,1,1,2
toro,1,1,1,2
perverso,1,1,1,2
favorito,1,1,1,2
uñas,1,1,1,2
arañándome,1,1,1,2
estrujan,1,1,1,2
lengua,1,1,1,2
envenenando,1,1,1,2
garganta,1,1,1,2
dient,1,1,1,2
torturan,1,1,1,2
endulzan,1,1,1,2
destilan,1,1,1,3
poro,1,1,1,3
ambrosía,1,1,1,3
salpicada,1,1,1,3
vengar,1,1,1,2
infidelidade,1,1,1,2
salió,1,1,1,2
mechone,1,1,1,2
crespo,1,1,1,2
cadera,1,1,1,2
escurrida,1,1,1,2
barba,1,1,1,2
raspaba,1,1,1,2
lija,1,1,1,2
retorcida,1,1,1,2
matadjem,1,3,1,1
yinmixan,1,3,1,1
sarhremt,1,2,1,1
yaratan,1,2,1,1
tojawan,1,2,1,1
alrhalem,1,2,1,1
taterarawan,1,2,1,1
toliham,1,3,1,1
koufar,1,2,1,1
daraban,1,2,1,1
resemble,1,2,1,1
westerner,1,2,1,1
arab,1,2,1,1
tomanam,1,2,1,1
istiwsaten,1,2,1,1
tidit,1,2,1,1
tindarawan,1,2,1,1
wada,1,2,1,1
assawka,1,2,1,1
iyalah,1,2,1,1
walaiyen,1,2,1,1
dowan,1,2,1,1
adahar,1,2,1,1
imidinet,1,2,1,1
taflist,1,2,1,1
wadek,1,2,1,1
atekdar,1,2,1,1
zigzag,1,1,2,1
torso,1,1,2,1
accident,1,2,2,1
graft,1,1,2,1
wincing,1,1,2,1
relative,1,1,2,1
semi,1,1,2,1
blurred,1,1,2,1
frat,1,1,2,1
newspaper,1,1,3,1
gypsy,1,2,2,1
underpant,1,1,2,1
rhymes,1,1,5,1
pineapple,1,1,2,1
porno,1,1,2,1
padlock,1,1,2,1
disposable,1,1,2,1
biodegradable,1,1,2,1
visitor,1,1,2,1
81st,1,2,1,1
donâ€™t,1,2,1,1
stones,1,1,1,2
rug,2,1,1,1
sawmill,2,1,1,1
rollover,2,1,1,1
beethoven,2,1,1,1
goof,2,1,1,1
lawnmower,2,1,1,1
whooooahh,2,1,1,1
mexico,1,2,1,1
rodeo,1,2,1,1
appealin,1,2,1,1
chute,1,3,1,1
rosin,1,2,1,1
climbing,1,2,1,1
petal,1,1,2,1
heartbroke,1,2,1,1
difficulty,1,1,1,2
loner,1,1,1,2
stacey,1,1,1,6
jolisa,1,1,1,6
clamp,1,1,1,2
emphasize,1,1,1,5
vocal,1,1,1,5
liner,1,1,1,5
â€¦,1,1,3,1
tock,1,3,2,1
char,1,3,1,1
dances,1,2,1,1
digit,1,2,1,1
extend,1,2,3,1
wond,1,1,1,2
visualize,2,1,1,3
disarray,1,2,1,1
absurdity,1,2,1,1
curve,1,2,1,1
treause,1,2,1,1
spiraling,1,2,1,2
oblivious,1,2,1,1
hypnotise,1,1,1,2
crank,3,1,1,6
lyricsbreak,1,1,1,3
magnify,1,1,7,1
mournful,1,1,2,4
starlit,1,1,2,1
oooooooooooh,1,3,1,1
unafraid,1,1,1,2
unlove,1,1,1,6
resent,1,1,1,2
andrea,1,5,1,1
ferro,1,2,1,1
cristina,1,5,1,1
scabbia,1,2,1,1
disappointed,3,1,1,3
economy,2,2,1,1
empire,2,8,1,1
sickened,1,1,1,3
pornograph,1,1,1,2
sicken,1,1,1,2
shoo,1,1,10,1
confesarte,1,1,1,2
tocarte,1,1,1,2
calmar,1,1,1,2
instinto,1,1,1,2
hacerte,1,1,1,4
devorarte,1,1,1,2
antoja,1,1,1,5
olvidemos,1,1,1,4
escapemos,1,1,1,3
imaginarte,1,1,1,3
mao,1,1,1,3
carias,1,1,1,3
almohada,1,1,1,3
supiera,1,1,1,2
chiquitita,1,1,1,2
durango,1,1,1,2
oiga,1,1,1,5
cautious,2,1,1,1
conscious,1,3,1,1
bureaucracy,1,2,1,1
reap,1,6,1,2
thoughtless,1,2,1,1
bleak,1,3,1,1
maniacal,1,2,1,1
bearer,1,2,1,1
shallow,1,2,1,1
oblique,1,2,1,1
patriotism,1,2,1,1
stench,1,2,1,3
basking,1,2,1,1
exasperating,1,2,1,1
dialogue,1,2,1,1
grandmother,1,2,1,1
acreaming,1,1,2,1
graceful,1,1,2,1
pervert,1,2,1,2
medication,1,1,1,2
relapse,1,1,1,2
rehabs,1,1,1,2
pharmacy,1,1,1,2
tabloid,1,1,1,2
carnage,1,2,1,1
unimpeded,1,2,1,1
entrail,1,2,1,1
numerous,1,2,1,1
happens,1,2,1,1
zombies,1,2,1,1
raping,1,2,1,1
heavily,1,2,1,1
flay,1,2,1,1
bashing,1,2,1,1
zomby,1,2,1,1
fullness,1,2,1,1
favourite,1,2,1,2
foremost,1,1,1,2
coastal,1,1,1,2
antarctic,1,1,1,2
larsen,1,1,1,10
desalinate,1,1,1,3
sawblade,1,1,1,3
overture,1,1,1,3
fisher,1,2,1,1
bloodsport,1,1,14,1
hail,1,2,1,1
village,2,2,1,1
musica,1,1,1,2
pisando,1,1,1,3
alumbraran,1,1,1,3
borrando,1,1,1,3
corazoncito,1,1,1,3
tirano,1,1,1,3
juntito,1,1,1,2
crucruuuuuise,1,1,1,15
crucruise,1,1,1,5
phil,2,1,1,1
rockschool,2,1,1,1
discern,2,1,1,1
puddle,2,1,1,1
blake,1,1,1,2
mockingbird,1,1,1,3
aweep,1,1,1,3
awail,1,1,1,3
iyaz,10,1,1,1
miley,9,1,1,1
cyrus,9,1,1,1
hannah,3,1,1,1
exquisite,2,1,1,1
bob,2,1,2,2
mccoy,4,1,1,1
carlos,2,1,1,1
santana,2,1,1,1
craving,1,2,1,1
betrayal,1,3,1,1
gasping,1,4,1,3
insects,1,2,1,1
beetle,1,1,1,2
zoom,1,1,1,2
tulip,1,1,1,2
farmer,3,1,2,2
speckle,1,1,1,2
trout,1,1,1,3
deara,1,1,2,1
flaunt,1,1,2,1
compassion,2,1,1,1
project,1,1,2,2
revolt,1,1,1,2
cutlery,1,1,1,4
trustworthy,1,1,1,4
salivate,1,1,1,2
andas,1,1,1,4
andan,1,1,1,2
separarno,1,1,1,2
arruinar,1,1,1,2
perdiendo,1,1,1,2
confianza,1,1,1,2
recupere,1,1,1,2
serte,1,1,1,2
daré,1,1,1,7
media,1,1,1,3
equivocaste,1,1,1,2
herido,1,1,1,2
querrá,1,1,1,2
ponle,1,1,1,3
crédito,1,1,1,2
balanza,1,1,1,2
muéstrame,1,1,1,2
vencido,1,1,1,5
descansaré,1,1,1,2
plaza,1,1,1,2
pasaba,1,1,1,2
temblaba,1,1,1,2
entregue,1,1,1,2
mamacita,1,1,2,4
volverc,1,1,1,5
contention,1,3,1,1
underestimate,1,3,1,1
amidst,1,2,1,1
wooaahhhh,1,1,9,1
wooaahhh,1,1,5,1
oooohhhh,1,1,5,1
floatin,2,1,1,1
lily,2,1,1,1
golly,2,1,1,1
bounced,1,2,1,1
swee,2,1,1,1
concede,1,2,1,1
penance,1,7,1,1
absolve,1,15,1,1
veil,1,2,1,2
horas,1,1,1,2
causa,1,1,1,2
alejas,1,1,1,2
latifah,1,1,2,1
mondays,1,1,2,1
fridays,1,1,4,1
absent,1,1,2,1
nourish,1,1,2,1
goods,1,1,2,1
efficient,1,1,2,1
ingredient,1,1,2,1
reverse,1,1,2,1
spectacular,1,1,2,1
doorstep,2,1,1,1
leak,3,1,1,1
leviathan,3,1,1,1
recojo,1,1,1,2
arrastrado,1,1,1,2
provocarte,1,1,1,3
sobra,1,1,1,3
podia,1,1,1,3
limosnero,1,1,1,4
vuele,1,1,1,4
crossstitch,1,2,1,1
strangulation,1,1,1,3
mutilation,1,2,1,3
dissection,1,1,1,3
amputation,1,1,1,3
derange,1,1,1,3
asphyxiation,1,1,1,3
suffocation,1,1,1,3
gouging,1,1,1,3
experimentation,1,1,1,2
internal,1,1,1,2
execution,1,1,1,2
transfusion,1,1,1,2
vital,1,1,1,3
contortion,1,1,1,3
erosion,1,2,1,3
necrophobic,1,1,1,2
paranoia,1,1,1,2
colours,1,1,1,2
spec,1,1,1,2
delightful,1,1,1,2
daunt,1,1,1,2
feathery,1,1,1,2
mammoth,1,1,1,2
elephantasize,1,1,1,2
untrained,1,1,1,2
remedy,1,2,1,2
hint,3,1,1,1
rupture,2,1,1,1
etiquette,2,1,1,1
decadence,2,1,1,1
consequently,1,3,1,1
piling,1,1,2,1
tattoo,1,2,2,2
wooow,1,1,1,2
oohh,1,1,3,2
columbia,1,2,1,1
whos,1,2,1,1
alejare,1,1,1,2
comprenderc,1,1,1,2
hastío,1,1,1,2
sufriré,1,1,1,2
cruzará,1,1,1,2
amé,1,1,1,2
heifer,1,1,1,2
fancifully,1,1,1,3
succulent,1,1,1,2
festively,1,1,1,2
aromas,1,1,1,2
homely,1,1,1,2
comforting,1,1,1,2
cheery,1,1,2,2
sizzling,1,1,1,2
normal,1,1,1,2
savour,1,1,1,2
flavour,1,1,1,2
unendingly,1,1,1,2
nightingale,1,1,1,2
steamrol,1,1,1,2
carryin,1,1,1,3
trucker,1,2,1,1
intern,1,2,1,1
ace,1,2,1,1
twos,1,2,1,1
litter,1,2,1,1
engines,1,3,1,1
horrors,1,2,1,1
bombs,1,3,1,1
launch,1,3,1,1
pollen,1,1,1,2
briar,1,1,1,2
briny,1,1,1,2
flea,1,1,1,3
earplug,1,1,1,2
makeout,1,1,1,2
creek,1,1,1,2
buxom,2,1,1,1
insure,2,1,1,1
sundry,2,1,1,1
tether,2,1,1,1
shrunken,2,1,1,1
flute,1,1,1,2
success,7,1,1,1
solstice,3,1,1,1
richest,2,1,1,1
tempo,1,3,1,1
arrival,1,3,1,1
chilli,1,1,3,1
boz,1,1,3,1
headphone,1,1,2,1
tlc,1,1,2,1
jing,1,1,2,1
aling,1,1,3,1
reindeer,2,1,4,1
giddiup,1,1,5,1
rosey,1,1,2,1
comfy,1,1,2,1
snuggle,1,1,2,1
aaahh,1,1,2,1
batman,1,1,2,1
robin,1,1,2,1
mack,1,1,2,14
decidin,1,1,2,1
slidin,1,2,2,1
goody,1,2,2,1
discontent,1,2,1,1
foresake,1,2,1,1
accordingly,1,2,1,1
respectably,1,2,1,1
public,1,2,1,1
embarrassing,1,2,1,1
jealousy,1,2,1,2
ohâ€¦,1,2,1,1
belive,1,1,2,1
102,1,1,1,2
automobile,1,1,1,2
alcohol,1,1,1,2
detonate,1,3,1,1
scour,1,4,1,1
insolence,1,2,1,1
dissident,1,2,1,4
soulful,1,1,4,1
groovin,1,1,2,1
maceo,1,1,2,1
obsessively,1,1,2,1
oppose,1,1,2,1
cadillacs,1,1,2,1
retro,1,1,2,1
pornographic,1,1,2,1
blondes,1,1,2,1
martina,1,2,1,1
sobara,1,2,1,1
outfit,1,2,1,1
pinchin,1,2,1,1
cinch,1,2,1,1
sequin,1,2,1,1
buttons,1,2,1,1
plat,1,2,1,2
ound,1,4,1,1
span,1,1,2,1
react,2,1,1,1
rying,2,1,1,1
direct,2,1,1,1
nicholas,1,1,2,1
paseo,1,1,1,2
fruta,1,1,1,2
nque,1,1,1,2
ar,1,1,1,3
perdonarme,1,1,1,5
comprenderte,1,1,1,5
crear,1,1,1,3
paragua,1,1,1,2
dodne,1,1,1,3
clearest,1,1,2,1
fortress,1,1,2,1
immovable,1,1,2,1
related,2,1,1,1
glisten,2,1,1,1
christmases,13,1,1,1
melvin,1,1,4,1
franklin,1,1,4,1
temptation,1,2,4,1
acabo,1,1,1,2
tarea,1,1,1,2
eramos,1,1,1,2
cinco,1,1,1,3
cantamo,1,1,1,2
hicimo,1,1,1,2
pasamos,1,1,1,2
altimos,1,1,1,2
juguetón,1,1,1,2
simplemente,1,1,1,2
rayo,1,1,1,2
atardecía,1,1,1,2
cantan,1,1,1,2
cantarl,1,1,1,2
manda,1,1,1,2
separe,1,1,1,2
volveremos,1,1,1,2
putrid,1,2,1,1
mutant,1,3,1,1
medical,1,2,1,1
grabbed,1,2,1,1
flyer,1,2,1,1
injection,1,3,1,1
inspection,1,2,1,1
pul,1,2,1,1
rancor,1,2,1,1
splatter,1,2,1,1
larynx,1,2,1,1
tusk,1,2,1,1
husk,1,2,1,1
organic,1,2,1,1
dump,1,2,1,1
minimum,1,2,1,1
ecstatic,1,1,2,1
queens,1,1,2,1
adrenaline,1,1,2,1
ayo,1,1,2,1
buttercup,1,1,2,1
rumble,2,2,2,1
jolly,1,1,2,1
elf,1,1,8,1
charade,2,1,1,1
carolize,1,1,2,1
needful,1,1,2,1
piggy,1,1,3,1
fig,1,1,2,1
bacon,1,1,2,1
nightman,2,1,1,1
shepard,4,1,1,1
palace,2,1,1,1
emptyness,2,1,1,1
nothig,2,1,1,1
feedin,1,1,1,3
throug,1,1,1,3
stable,3,1,1,1
lowly,2,1,1,1
donkey,3,1,1,1
ox,3,1,1,1
pearly,3,1,1,1
wool,2,1,1,1
dangles,1,1,1,3
vindicate,1,1,1,4
oversize,1,1,1,2
render,1,1,1,2
motivate,1,3,1,2
current,1,1,1,5
depravity,1,2,1,1
kellindo,1,2,1,1
beret,1,1,1,3
53rd,1,1,1,21
forbade,1,1,1,2
sissy,1,1,1,2
rd,1,1,1,5
gorge,1,2,1,1
matador,1,2,1,2
covenant,1,2,1,1
sheer,1,3,1,1
venom,1,2,1,1
coursing,1,2,1,1
rotting,1,2,1,1
slither,1,2,1,1
crucifier,1,2,1,1
vindicator,1,2,1,1
masquerader,1,2,1,1
unveil,1,2,2,1
yeeah,1,1,2,1
hotline,1,1,1,3
mistreat,1,2,1,1
tectonic,3,1,1,1
dentist,3,1,1,1
pac,3,1,1,1
charr,1,2,1,1
broadway,8,1,1,1
hooray,2,1,1,1
yhoo,2,1,1,1
taxis,2,1,1,1
daffodils,2,1,1,1
angelo,2,1,1,1
maxis,2,1,1,1
manhattan,3,1,1,1
abye,2,1,1,1
ellington,2,1,1,1
basie,2,1,1,1
collateral,1,1,2,1
thaw,1,1,3,1
bravery,1,1,2,1
generosity,1,1,2,1
simul,1,2,1,1
include,1,2,2,1
hopeful,1,4,1,1
raze,1,2,1,1
extension,1,2,3,1
teased,1,1,1,2
muscle,1,36,1,1
hilton,1,4,1,1
storch,1,2,1,1
production,1,2,3,1
jjjjadakiss,1,2,1,1
passin,1,2,1,1
suite,1,2,1,1
hampton,1,2,1,1
swoosh,1,2,1,1
rucker,1,2,1,1
doors,1,2,1,1
donut,1,2,1,1
realest,1,2,1,1
ban,1,2,1,1
vip,1,2,1,1
ouncin,1,2,1,1
whoeva,1,2,1,1
bouncin,1,2,1,1
announce,1,2,1,1
wsl,1,2,1,1
gome,1,2,1,1
auto,1,2,1,1
flicky,1,2,1,1
jada,1,2,1,1
boys,1,3,1,1
abroad,1,2,1,1
dodd,1,2,1,1
assemble,1,2,1,1
beloved,1,5,2,1
crucifixion,1,2,1,1
osiris,1,2,1,1
slain,1,6,1,1
recur,1,2,1,1
ingenious,1,4,1,1
century,1,4,1,1
ezekiel,1,4,1,1
text,1,4,1,1
recycl,1,4,1,1
natch,1,2,1,1
notions,1,2,1,1
impurity,1,2,1,1
starship,1,1,2,1
rut,1,4,1,1
iove,1,1,2,1
iike,1,1,2,1
gloomy,1,1,3,1
mayhem,1,3,1,1
defy,1,2,1,1
guides,1,2,1,1
clash,1,3,1,1
diera,1,1,1,2
sabrá,1,1,1,2
mato,1,1,1,2
logro,1,1,1,2
llenarme,1,1,1,2
saldrá,1,1,1,3
mareas,1,1,1,3
vendrán,1,1,1,3
detendrá,1,1,1,3
olvidaran,1,1,1,3
seguirá,1,1,1,3
salud,1,1,1,2
breve,1,1,1,2
amigos,1,1,1,5
prometí,1,1,1,2
fracasando,1,1,1,2
driving,1,1,2,1
persiana,1,1,1,3
filtra,1,1,1,2
hombro,1,1,1,2
fría,1,1,1,2
oprimen,1,1,1,2
remordimiento,1,1,1,2
haberlo,1,1,1,2
specter,1,1,1,2
blight,1,1,1,2
kodak,1,1,1,2
dusk,1,1,2,1
ember,2,2,1,1
pitfall,3,1,1,1
oooooo,2,1,1,1
mexicali,2,1,1,1
etc,3,1,1,1
mostly,1,1,1,2
dexter,1,2,1,1
saïan,1,2,1,1
supa,1,2,1,1
antonio,1,1,1,9
xejeira,1,1,1,2
españa,1,1,1,2
selva,1,1,1,2
obispo,1,1,1,2
mosquito,1,1,1,2
habló,1,1,1,2
cristo,1,1,1,3
funcionaba,1,1,1,2
vaticano,1,1,1,2
papeles,1,1,1,2
acondicionado,1,1,1,2
pueblito,1,1,1,2
sermón,1,1,1,3
salvación,1,1,1,2
andré,1,1,1,9
eloy,1,1,1,2
estudia,1,1,1,2
elementaria,1,1,1,2
simón,1,1,1,2
bolívar,1,1,1,2
todavía,1,1,1,4
credo,1,1,1,2
correctamente,1,1,1,2
fútbol,1,1,1,2
monaguillo,1,1,1,8
conexión,1,1,1,2
compone,1,1,1,2
chiquillo,1,1,1,2
familia,1,1,1,2
orgullosa,1,1,1,2
conectando,1,1,1,2
conecta,1,1,1,2
violencia,1,1,1,2
experiencia,1,1,1,2
justicia,1,1,1,2
vibrando,1,1,1,2
halló,1,1,1,2
guerra,1,1,1,2
domingo,1,1,1,2
misa,1,1,1,2
comunión,1,1,1,2
manga,1,1,1,2
confesar,1,1,1,2
disparó,1,1,1,2
cayó,1,1,1,2
ostia,1,1,1,2
murío,1,1,1,2
conocer,1,1,1,2
pelé,1,1,1,2
palo,1,1,1,2
pegado,1,1,1,2
warlord,1,2,1,1
ferocious,1,3,1,1
cun,1,2,1,1
shiv,1,2,1,1
ascend,1,2,1,1
meager,1,2,1,1
wager,1,2,1,1
emperor,1,2,1,1
unleash,1,2,1,3
displace,1,1,1,3
sujbugatem,1,1,1,2
constrain,1,1,1,2
smear,5,1,1,1
sleepy,5,1,1,1
noticin,3,1,1,1
hurryin,3,1,1,1
theirselves,2,1,1,1
duplication,1,2,1,1
innocently,1,2,1,1
anonymous,1,3,1,1
paintin,1,9,1,1
medley,1,1,2,1
minsiter,1,1,2,1
minister,1,1,2,1
lovemake,1,1,2,1
canaan,1,1,9,1
rambler,1,1,2,1
youâ€™re,1,1,2,1
georgie,2,1,1,1
canoe,2,1,1,1
recede,2,1,1,1
pensé,1,1,1,2
buscaremos,1,1,1,2
vernos,1,1,1,2
lloraremos,1,1,1,3
slept,1,2,1,1
balanc,1,6,1,1
ledge,1,6,1,1
baptism,1,2,1,1
powder,1,1,1,2
lawsuit,1,1,1,2
flack,1,1,1,5
brag,1,1,1,2
trouser,1,1,1,2
righted,1,1,1,2
margarita,1,1,1,2
appetite,1,1,1,2
fang,1,1,1,2
caviar,1,1,1,2
buzz,1,1,1,2
odin,1,1,1,2
backin,1,4,1,1
ageless,2,1,1,1
preñado,1,1,1,2
lenguas,1,1,1,4
escorpión,1,1,1,3
rodando,1,1,1,4
quimera,1,1,1,5
enigma,1,1,1,4
nómada,1,1,1,6
noctámbulo,1,1,1,6
soñador,1,1,1,6
esperma,1,1,1,2
olor,1,1,1,2
oasis,1,1,1,2
poeta,1,1,1,2
edén,1,1,1,2
hoguera,1,1,1,2
quemo,1,1,1,2
vagbundo,1,1,1,2
reptilectric,1,1,1,10
elactrica,1,1,1,2
iluminador,1,1,1,2
sideral,1,1,1,2
templo,1,1,1,2
volverme,1,1,1,3
profeta,1,1,1,2
galáctico,1,1,1,2
mensajero,1,1,1,2
estamo,1,1,1,2
esperándote,1,1,1,2
bienvenido,1,1,1,4
horizonte,1,1,1,2
bajando,1,1,1,2
triangulo,1,1,1,2
uuuhh,1,1,1,2
uhhhuhuhuhuh,1,1,1,2
volverlo,1,1,1,2
encarcelar,1,1,1,2
soltarme,1,1,1,2
ábreme,1,1,1,3
latir,1,1,1,3
apartarte,1,1,1,3
manhandle,1,2,1,1
cannibalism,1,2,1,1
animalistic,1,2,1,1
ballistic,1,3,1,1
sadistic,1,2,1,1
infliction,1,2,1,1
prescription,1,2,1,1
wig,1,2,1,1
trojan,1,2,1,2
approach,1,2,1,1
exterminate,1,3,1,1
atrocious,1,2,1,1
turin,1,1,4,1
shroud,1,2,6,2
rimini,1,1,3,1
mature,1,1,3,1
saccharin,1,1,5,1
hymn,1,1,2,3
learning,3,1,1,1
august,1,1,1,3
nicest,3,1,1,1
greeter,3,1,1,1
freetown,1,4,1,1
aha,1,9,1,1
sidii,1,3,1,1
hogasha,1,3,1,1
roobka,1,3,1,1
bolder,1,3,1,1
spoiler,1,2,1,1
rib,1,2,1,1
wetter,1,2,1,1
heave,1,1,1,3
euston,1,1,1,2
platform,1,1,1,2
scoundrel,1,1,1,4
connive,1,1,1,2
rarely,1,1,1,2
streetwise,1,1,1,2
congame,1,1,1,2
bobo,1,1,1,2
borough,1,1,1,2
manic,1,1,1,2
depressive,1,1,1,2
murderer,1,1,1,2
ninja,1,1,1,2
asphalt,1,1,1,2
outline,1,1,1,2
hardtime,1,1,1,2
schemin,1,1,1,2
loot,1,1,1,5
fess,1,1,1,2
ru,1,1,1,2
graffiti,1,1,1,2
melanin,1,1,1,2
automatically,1,1,1,2
feelo,1,1,1,2
yellin,1,1,1,2
snatchin,1,1,1,2
accord,1,1,1,2
bummy,1,1,1,2
putrefy,1,1,1,2
damaja,1,1,1,2
kombat,1,1,1,2
ramp,1,1,1,2
emcee,1,1,1,2
deity,1,1,1,2
chop,1,1,1,2
gland,1,1,1,2
expand,1,1,1,2
stylin,1,1,1,2
wildin,1,1,1,2
wax,1,1,1,2
bungee,1,1,1,2
muddy,1,1,1,2
grungy,1,1,1,2
sewer,1,1,1,2
maneuveur,1,1,1,2
manure,1,1,1,2
drano,1,1,1,2
rooter,1,1,1,2
crud,1,1,1,2
episode,1,2,1,1
aeroplanes,1,2,1,1
crosshairs,1,2,1,1
boulder,1,2,1,1
satellite,1,2,1,1
pilot,1,2,1,1
pima,1,2,1,1
meteor,1,2,1,1
casanova,1,2,1,1
sliver,1,2,1,2
deviation,1,1,2,2
peacefully,1,1,4,1
truest,1,1,2,1
ending,1,1,3,1
sneaker,1,1,39,1
zing,1,1,7,1
fanzine,1,1,3,1
logo,1,1,2,1
metallic,1,1,2,1
skinny,1,1,2,1
punky,1,1,2,1
contradictionary,2,1,1,1
illiterature,2,1,1,1
surprisin,1,1,1,2
unfamiliar,1,1,1,2
procession,1,1,1,3
lighthouse,1,1,1,2
pensarlo,1,1,1,2
hablé,1,1,1,2
herí,1,1,1,2
alejé,1,1,1,2
enfrentarlo,1,1,1,2
faltas,1,1,1,7
nublaron,1,1,1,2
amorrr,1,1,1,3
uoooo,1,1,1,4
stared,2,1,1,1
encourage,3,1,1,1
tempter,3,1,1,1
mothers,1,3,1,1
heatwave,1,1,3,1
sud,1,1,5,1
com,1,1,4,1
fort,1,1,4,1
entenderlo,1,1,1,2
estara,1,1,1,2
reciste,1,1,1,2
podemo,1,1,1,2
debemo,1,1,1,2
clabada,1,1,1,2
quemandome,1,1,1,2
terminan,1,1,1,5
podra,1,1,1,4
destruye,1,1,1,2
trate,1,1,1,2
alumno,1,1,1,2
mayimbe,1,1,1,2
cari,1,1,1,2
amarme,1,1,1,2
tanpoco,1,1,1,2
valorarme,1,1,1,2
talf,1,1,1,2
matarme,1,1,1,2
maggie,1,1,1,5
mae,1,1,1,5
bounder,1,1,1,3
doggone,3,1,1,1
mmmhm,3,1,1,1
heusen,1,2,1,1
yow,1,2,1,1
biscuit,1,2,3,1
print,1,2,1,1
betsy,1,2,1,1
selve,1,3,1,1
drilling,1,2,1,1
revel,3,1,1,1
adaptable,1,1,3,1
enterprise,1,1,4,1
jubilee,1,1,1,2
bing,2,1,1,1
crosby,2,1,1,1
terr,2,1,1,1
trotter,2,1,1,1
orchestra,2,1,1,1
written,2,1,1,1
1883,2,1,1,1
jewry,2,1,1,1
crop,1,2,1,1
piping,1,2,1,1
