word,relaxed,angry,happy,sad
calentó,1,1,1,5
otoño,1,1,1,5
quedando,1,1,1,2
roció,1,1,1,2
desilusión,1,1,1,2
serenade,1,2,2,1
prelude,1,1,5,1
woe,1,1,2,1
compose,1,1,2,1
schubert,1,1,2,1
outshine,3,1,2,1
abode,1,1,1,2
glasgow,1,1,1,2
carlisle,1,1,1,2
kendal,1,1,1,2
liverpool,1,1,1,2
sailor,1,1,1,2
sam,1,1,1,2
birmingham,1,1,1,2
greet,2,1,3,2
motor,1,1,1,2
rum,1,1,1,2
motorway,1,1,1,2
carburetor,1,1,1,2
byebye,1,1,1,2
prussian,1,1,2,1
fleece,1,1,2,1
crimson,1,2,3,1
allah,1,1,4,1
lala,1,1,3,1
havana,1,1,2,1
carmethene,1,1,2,1
alizarin,1,1,2,1
carmine,1,1,3,1
peaceful,2,1,1,1
alula,4,1,1,1
lula,9,1,1,1
teens,2,1,1,1
bebop,3,1,1,1
w,1,7,2,1
kissin,1,1,3,1
huggin,1,1,3,1
clearer,3,3,1,1
mymymy,2,1,1,1
substitute,2,1,1,1
floppin,1,2,1,1
startin,1,3,1,1
kindheart,1,1,5,1
slidell,1,1,10,1
sipple,1,18,1,1
deh,1,26,1,1
tribal,1,9,1,1
wha,1,15,1,1
seh,1,9,1,1
baba,1,3,3,4
cometh,1,2,1,1
honour,1,2,1,1
mek,1,5,1,1
marcus,1,2,1,1
garvey,1,2,1,1
prophecise,1,2,1,1
mus,1,2,1,1
satta,1,2,1,1
meaningless,1,5,2,1
mindlessness,1,5,1,1
scab,1,5,1,1
negative,1,5,1,1
scarred,1,6,1,1
uselessness,1,5,1,1
ble,1,2,1,1
mercenary,1,3,1,1
dormancy,1,2,1,1
anguish,1,3,1,1
scorn,1,3,1,1
victimize,1,2,1,1
inflict,1,2,1,1
savage,1,2,1,1
mortician,1,2,1,1
arouse,1,2,1,1
subconscious,1,2,1,1
jello,3,1,1,1
causin,1,3,1,1
sunshiny,1,2,1,1
untouchable,1,2,1,1
wreck,1,6,1,2
filth,1,3,1,2
fiend,1,3,1,2
hahahahahaha,1,3,1,1
hahahahahahahahaha,1,2,1,1
hahahahahahaha,1,3,1,1
tenia,2,1,1,6
esconderse,1,1,1,2
prometerse,1,1,1,2
tantas,1,1,1,4
sentia,1,1,1,2
gritaba,1,1,1,2
perdias,1,1,1,2
enredar,1,1,1,2
destinos,1,1,1,2
continuaran,1,1,1,2
separado,1,1,1,2
excusa,1,1,1,2
inventando,1,1,1,2
habría,1,1,1,2
recordandole,1,1,1,2
rescatando,1,1,1,2
cuestión,1,1,1,3
duelan,1,1,1,2
esencia,1,1,1,5
strangler,1,2,1,1
prowler,1,2,1,1
carpenter,1,2,1,1
bombers,1,2,1,1
commando,1,2,1,1
disgruntled,1,2,1,1
immerse,1,2,1,1
veritás,1,2,1,1
stealthily,1,2,1,1
unaware,1,2,1,1
institution,1,2,1,1
university,1,2,1,1
circus,2,4,1,2
edward,1,2,1,1
teller,1,2,1,1
moribund,1,2,1,1
reprise,1,2,1,1
nevada,1,2,1,1
minutia,1,2,1,1
blackboard,1,2,1,1
unite,1,2,1,2
tommy,1,11,1,1
airport,1,2,1,1
palestine,1,2,1,1
lightin,1,2,1,1
cuttin,1,2,1,1
airliner,1,2,1,1
boats,1,2,1,1
strongest,2,2,1,1
reflection,2,5,1,1
slay,1,2,3,2
faithfulness,1,1,3,1
navidad,4,1,22,30
próspero,1,1,8,1
año,1,1,8,10
yolanda,1,1,1,30
busque,1,1,1,15
miraron,1,1,1,2
besaron,1,1,1,2
flecharona,1,1,1,2
enamoré,1,1,1,2
paseaba,1,1,1,2
guapa,1,1,1,2
arrogante,1,1,1,2
silbaban,1,1,1,2
encontrara,1,1,1,2
anihei,1,1,1,4
wama,1,1,1,4
furíeigiwamá,1,1,1,4
lun,1,1,1,5
wabúngiute,1,1,1,5
íderalámugawa,1,1,1,2
lídangien,1,1,1,4
sianti,1,1,1,3
dúsuma,1,1,1,2
lámuga,1,1,1,2
wachara,1,1,1,2
ubóuogu,1,1,1,3
íderabawa,1,1,1,3
furíeigibá,1,1,1,2
wawagu,1,1,1,3
lamíselu,1,1,1,2
ragüba,1,1,1,2
gurasu,1,1,1,2
biráhüñü,1,1,1,3
wagia,1,1,1,2
danme,1,1,1,2
lásienru,1,1,1,2
aü,1,1,1,2
adúndeihabawa,1,1,1,2
lidoun,1,1,1,2
bémeri,1,1,1,2
safábaña,1,1,1,2
bungiu,1,1,1,2
wéirihali,1,1,1,2
figou,1,1,1,2
chülüha,1,1,1,2
barúfuduni,1,1,1,2
ei,2,1,1,2
bubafu,1,1,1,2
wouni,1,1,1,2
magúmuchaguati,1,1,1,2
ren,2,1,1,1
stimpy,2,1,1,1
ricans,2,1,1,1
squirrel,4,1,1,1
risin,6,1,1,1
dangling,2,1,1,1
feminists,1,7,1,1
tumor,1,10,1,1
molestation,1,2,1,1
rampant,1,2,1,1
prostitution,1,2,1,1
whine,1,3,1,2
objectification,1,2,1,1
witty,1,2,1,1
abortion,1,2,1,1
vegetarian,1,2,1,1
feminist,1,2,1,1
dennis,1,2,1,1
kucinich,1,2,1,1
perilous,1,2,1,1
persecutor,1,2,1,1
shedrach,1,2,1,1
mesach,1,2,1,1
abendigo,1,2,1,1
furnace,1,2,1,1
nebachadnezzar,1,2,1,1
thirst,2,2,1,1
underworld,1,2,1,1
dreader,1,2,1,1
armageddeon,1,2,1,1
brimstone,1,2,1,1
vatican,1,3,1,1
politician,3,3,1,2
ginal,1,3,1,1
flim,1,2,1,1
shenanigan,1,2,1,1
trample,1,2,1,1
permission,1,2,1,1
deviant,1,1,1,2
blouse,1,1,1,2
tattle,1,1,1,2
curling,1,1,1,2
lookee,2,1,1,1
stead,2,1,1,1
merrily,1,1,2,1
descubrirte,1,1,1,5
despertarte,1,1,1,5
ofrecerte,1,1,1,5
reserva,1,1,1,5
ansiedad,1,1,1,3
rozar,1,1,1,2
suavemente,1,1,1,2
cubre,1,1,1,2
subir,1,1,1,2
latido,1,1,1,2
robar,1,1,1,2
envuelve,1,1,1,2
besarte,1,1,1,2
guardar,1,1,1,2
pasion,1,1,1,2
quito,1,1,1,2
ropa,1,1,1,5
amandote,1,1,1,2
dormida,1,1,1,2
convertir,1,1,1,2
delirio,1,1,1,2
amarte,1,1,1,4
anhela,1,1,1,2
ilusionado,1,1,1,2
soñandote,1,1,1,2
estallaran,1,1,1,3
anida,1,1,1,3
conjunto,1,1,1,2
debercs,1,1,1,3
extraña,1,1,1,3
po,1,1,1,2
sexo,1,1,1,4
complacer,1,1,1,2
metio,1,2,1,3
menor,1,1,1,3
intere,1,1,1,3
besos,1,1,1,3
costumbre,1,1,1,3
consumido,1,1,1,3
entregarnos,1,1,1,3
compartir,1,1,1,3
pensamos,1,1,1,3
mejorara,1,1,1,3
acariciarnos,1,1,1,3
tierna,1,1,1,3
quitarno,1,1,1,3
tocarnos,1,1,1,3
basta,1,1,1,3
toca,1,1,1,4
beckon,1,2,1,1
tempte,1,2,1,1
int,1,2,1,1
envision,1,2,1,1
cemetery,1,3,1,1
disperse,1,2,1,1
catharsis,1,2,1,1
dawning,1,2,1,1
warcurse,1,9,1,1
perverse,1,2,1,1
lowest,1,2,1,1
german,1,2,1,1
cadaver,1,2,1,1
nazi,1,2,1,1
abnormal,1,2,1,1
cruelty,2,2,1,1
pave,2,3,1,1
gggggrhhhh,1,2,1,1
philistine,1,2,1,1
senso,1,3,1,1
hant,1,3,1,1
yon,10,5,1,4
infant,14,6,1,5
mild,15,5,1,5
quake,6,5,1,2
oooooaaaooooh,5,1,1,1
christmasing,1,1,2,1
holidays,1,1,2,1
joyful,3,1,5,2
westerly,2,1,1,1
carol,10,1,3,1
mock,2,1,1,1
doth,2,1,1,1
revolve,2,1,1,1
chime,2,1,1,1
chant,2,1,1,1
employ,3,1,2,3
sounding,7,1,4,9
righteousness,3,1,2,3
holly,5,1,1,1
mistletoe,11,4,1,2
claus,3,1,1,2
sleigh,4,9,1,3
tinsel,5,2,4,1
stocking,2,1,2,3
expensive,3,1,1,2
atop,3,1,1,1
hm,1,1,2,1
port,1,1,2,1
sleeeeeep,2,1,1,1
sleeep,2,1,1,1
highly,1,1,2,1
establish,2,1,2,1
blameless,1,1,2,1
tribulation,2,1,1,1
guessin,2,1,1,1
cheese,2,1,1,1
mettle,2,1,1,1
excited,4,1,4,3
improve,1,1,2,1
adopt,1,1,2,1
equate,1,1,2,1
hopelessness,1,4,2,1
forgave,1,1,2,1
elevo,1,1,1,4
volteretas,1,1,1,4
encierro,1,1,1,4
cuento,2,1,1,4
hilo,1,1,1,2
ciento,1,1,1,2
prestas,1,1,1,2
revisa,1,1,1,2
limita,1,1,1,4
centro,1,1,1,2
existencia,1,1,1,2
nace,1,1,1,2
infinita,1,1,1,2
maa,1,1,1,2
supongo,1,1,1,2
entiendo,1,1,1,2
encienden,1,1,1,2
verso,1,1,1,2
acierto,1,1,1,2
enciendas,1,1,1,2
luce,1,1,1,4
desnudo,1,1,1,3
parezco,1,1,1,2
¡y,1,1,1,2
costume,1,2,1,1
actress,1,2,1,1
apparition,1,2,1,1
careless,1,7,1,1
coin,1,2,1,1
purse,1,3,1,1
mislaid,2,2,1,1
bum,1,1,2,2
mansard,1,1,1,3
salty,1,1,1,3
eave,1,2,1,3
argentines,1,1,1,2
admiralty,1,1,1,2
survey,1,1,1,2
remnant,1,1,1,2
nautically,1,1,1,2
harry,2,8,1,1
mayberry,1,2,1,1
makin’,1,3,1,1
doomsday,1,2,1,1
alar,1,2,1,1
nuke,1,2,1,1
messiahs,2,1,1,1
yoshimi,1,10,1,1
karate,1,2,1,1
robot,1,9,1,35
someplace,1,1,1,2
celebrity,2,4,1,1
guild,2,1,1,1
chalice,2,1,1,1
judas,2,1,1,1
bleeding,2,1,1,1
reupholster,2,1,1,1
lag,2,1,1,1
committee,1,2,1,1
waterloo,1,4,1,1
neural,1,2,1,1
plasticity,1,2,1,1
cubicle,1,2,1,1
nails,1,2,1,1
cuticle,1,2,1,1
breathless,2,1,1,1
tread,2,2,1,2
toby,1,1,1,16
rang,1,1,1,2
starling,1,1,1,2
ev,1,1,1,3
ry,1,1,1,3
strings,1,1,1,2
wanderlust,2,1,1,1
greenery,5,1,1,1
scenery,2,1,1,1
coverlet,2,1,1,1
beans,2,1,1,1
keener,2,1,1,1
reception,2,1,1,1
beanery,2,1,1,1
mosquitoes,2,1,1,1
cleaner,2,1,1,1
machinery,2,1,1,1
yule,1,2,2,1
gay,6,5,2,4
olden,7,6,2,4
yore,7,5,2,4
bough,6,4,2,5
commandment,1,1,2,1
crucify,1,1,2,2
hebrew,1,1,2,1
orphanage,1,1,2,1
china,1,1,2,2
wonderland,2,2,2,1
tiding,3,1,5,2
quisa,1,1,1,2
manana,1,1,1,2
llegara,1,1,1,3
adio,1,1,1,3
illusionde,1,1,1,2
perfection,1,1,1,2
secrecy,2,1,1,2
infection,1,2,1,2
reaped,1,1,1,2
scythes,1,1,1,2
machines,1,1,1,2
engulf,1,1,1,2
molten,1,1,1,2
anchor,1,3,3,1
christen,1,2,2,1
huddled,1,2,2,1
bench,1,2,2,2
alejandro,1,1,2,1
escovedo,1,1,2,1
lyrics,1,1,2,1
â©,1,1,2,1
concord,1,1,2,1
group,1,1,2,2
inc,1,1,2,1
pygmy,2,1,1,1
charles,2,1,1,1
hawtrey,2,1,1,1
deaf,3,1,1,1
aids,2,1,1,1
doris,2,1,1,1
oat,2,1,1,1
postcard,2,1,1,1
latch,2,1,1,1
raincoat,3,2,1,3
underneauth,1,2,1,1
goddamn,1,2,1,1
ferris,1,1,2,1
eeoh,1,1,2,1
untold,2,1,2,1
baila,1,1,1,3
sonreír,1,1,1,3
dejarme,1,1,1,3
salga,1,1,1,2
aprender,4,1,1,2
itâ€™s,1,2,1,1
slice,1,4,1,3
soulless,1,2,1,1
showdown,1,2,1,1
observe,1,2,1,1
pitiful,1,2,1,1
humbly,2,2,1,1
request,1,2,1,2
abyss,1,2,1,1
savagery,1,2,1,1
existence,1,2,1,1
term,1,2,1,1
correspondent,1,3,1,1
border,2,3,1,2
risen,1,2,1,1
casualty,1,2,1,1
climate,1,2,1,1
unhealthy,1,2,1,1
gunfire,1,2,1,1
looting,1,2,1,1
who´ll,2,1,1,1
payday,3,1,1,1
bulldog,2,1,1,1
yankee,1,1,1,5
skag,1,1,1,2
cambodia,1,1,1,2
us,1,1,1,9
stripe,1,1,1,2
watergate,1,1,1,2
starsky,1,1,1,2
cia,1,1,1,2
kojak,1,1,1,2
usa,1,1,1,2
tangle,1,1,1,5
crusader,1,2,1,1
decease,1,2,1,1
turbulent,1,2,1,1
science,2,3,1,2
tantalized,1,2,1,1
seduce,1,2,1,1
ears,1,2,1,1
whim,1,2,1,1
merciless,1,2,1,1
allegiance,2,2,1,1
disintegrate,2,1,1,1
lounge,1,2,1,1
slot,3,2,1,1
systematically,1,2,1,1
apologetically,1,2,1,1
ashen,1,2,1,1
são,1,13,1,1
paulo,1,13,1,1
cliche,1,4,1,1
passport,1,2,1,1
futuristically,1,2,1,1
team,2,2,1,2
charismatically,1,2,1,1
decency,1,2,1,1
unh,1,3,1,1
nurses,1,2,1,1
fussin,1,2,1,1
india,1,2,3,1
recovery,1,3,1,1
bucket,1,3,1,1
niece,1,3,1,1
cousin,1,3,1,1
fishing,1,3,1,1
italian,1,3,1,1
où,1,1,3,1
sont,1,1,3,1
tes,1,3,3,1
hro,1,1,2,1
dwathlate,1,1,2,1
idole,1,1,2,1
rasy,1,1,2,1
habilly,1,1,2,1
leur,1,1,3,1
yeux,1,1,2,1
sourire,1,1,2,1
diamant,1,1,2,1
aussi,1,1,2,1
jour,1,1,2,1
serai,1,1,2,1
comme,1,3,2,1
dieu,1,1,2,1
apollon,1,1,2,1
2000,1,1,2,1
zéro,1,1,2,1
défaut,1,1,2,1
vingt,1,1,2,1
lhomme,1,1,2,1
idéal,1,1,2,1
charme,1,2,2,1
au,3,2,2,1
masculin,1,1,2,1
nervous,1,37,1,1
jitter,1,3,1,1
traipsin,1,2,1,1
physical,1,3,1,1
usual,1,2,1,1
brewin,2,11,1,1
guerrilla,1,11,1,1
competition,1,11,2,1
runway,1,2,1,1
survivor,1,2,1,1
independent,1,2,1,1
foreigner,1,2,1,1
timbaland,1,3,1,1
freakin,1,2,1,1
rowdy,1,3,1,1
baddy,1,3,1,1
swingin,1,2,1,2
lou,2,2,2,1
reed,2,2,1,1
pixy,1,2,1,1
beasties,1,2,1,1
acid,1,2,1,1
geek,1,2,1,1
04,1,2,1,1
crump,1,2,1,1
rootin,1,2,1,1
lino,1,2,1,1
longtime,1,1,1,2
immature,1,1,1,3
sticker,1,1,1,2
prose,1,1,1,3
dispose,1,1,1,3
wonderer,1,1,1,2
etch,1,1,1,2
matilda,1,1,1,5
smelt,2,1,1,2
evrybody,12,1,1,1
fixin,2,1,1,1
keepin,2,1,1,1
dislocate,1,1,2,1
hustle,10,5,1,2
mami,3,1,1,1
scrub,2,1,1,1
hu,2,6,1,1
skizzy,2,1,1,1
nelly,2,1,8,1
fu,2,1,1,1
ck,2,1,1,1
treetop,18,1,1,1
wardrobe,2,1,1,1
gratify,3,1,1,1
female,2,1,1,1
trickin,2,1,1,1
gs,2,1,1,1
aight,2,1,1,1
shopping,3,1,1,1
spree,2,1,1,1
rs,2,1,1,1
billboard,2,1,1,1
vote,1,2,1,3
distort,1,1,1,2
treaty,1,1,1,3
token,1,1,1,2
anoche,1,1,1,3
solito,1,1,1,2
quede,3,2,1,2
dije,4,1,1,2
suene,1,1,1,2
llevando,1,1,1,2
chingada,1,1,1,2
mentiras,2,1,1,3
serviran,1,1,1,2
ojala,1,1,1,2
perdere,1,1,1,2
abandonao,1,1,1,7
exiliado,1,1,1,4
fijo,1,1,1,4
vagabundo,1,1,1,4
dolido,1,1,1,2
sanar,1,1,1,2
embriagan,1,1,1,2
curo,1,1,1,2
tequila,1,1,1,3
oyendo,1,1,1,2
alfredo,1,1,1,2
sabina,1,1,1,2
morire,1,1,1,2
mirame,1,1,1,2
ultima,1,1,1,2
despedirme,1,1,1,2
llover,1,1,1,2
besame,1,1,1,3
toquenme,1,1,1,2
emergency,1,2,2,1
fo,1,1,2,1
fergie,1,1,8,1
pparty,1,1,33,1
flo,1,1,5,1
edition,1,1,2,1
rapper,1,1,2,1
stack,3,1,2,1
ming,1,1,2,1
setting,1,1,2,1
basketball,2,2,2,2
cali,1,1,2,1
stuntin,1,1,2,1
boyfriend,1,2,2,1
mimickin,1,1,2,1
gimmickin,1,1,2,1
searcher,1,1,2,1
durrty,1,1,2,1
formula,1,1,2,1
specifically,1,1,2,1
speakin,1,1,2,1
enoug,1,2,1,1
outgrow,1,1,1,2
pale,2,2,1,1
sparkling,2,1,1,1
getcha,3,1,1,1
nude,3,1,1,1
intrude,2,1,1,1
freakish,2,1,1,1
experience,2,1,1,2
breakfast,5,4,1,1
amend,1,3,1,2
chaos,1,6,1,3
undefined,3,3,1,1
reich,1,2,1,1
routine,1,2,1,1
awkward,1,1,2,2
selflessness,1,1,2,1
perilously,1,1,2,1
anxiety,1,1,2,1
quietly,1,1,2,1
absorb,1,1,5,1
misuse,1,1,3,1
dave,2,1,1,1
alvin,2,1,1,1
mekong,2,1,1,1
san,2,26,1,2
joaquin,2,1,1,1
helena,2,1,1,1
inanna,1,1,2,1
emplore,1,1,2,1
euphrate,1,1,2,1
donna,1,1,3,1
sumeria,1,1,3,1
hidehey,4,1,1,1
fester,1,1,1,2
insect,1,1,1,2
infestation,1,1,1,2
bacterial,1,1,1,2
biotic,1,1,1,2
overtake,1,1,1,2
experiment,1,1,1,2
maggots,1,1,1,2
seep,1,1,1,2
pus,1,1,1,2
forth,3,2,1,10
nothings,2,1,1,1
rapidly,2,1,1,1
anticipation,2,1,1,1
haystack,1,2,1,2
6th,1,1,1,2
powell,1,1,1,2
downstairs,1,1,1,2
shyness,1,5,1,1
coyness,1,3,1,1
frightening,1,2,1,1
luxembourg,1,2,1,1
language,2,3,1,2
discotheque,1,2,1,1
söz,1,1,1,3
verdim,1,1,1,2
ben,1,1,1,3
bir,1,1,1,3
daha,1,1,1,2
sevmem,1,1,1,2
diye,1,1,1,2
yemin,1,1,1,2
ettim,1,1,1,2
çoktan,1,1,1,2
beri,1,1,1,2
tuhaf,1,1,1,2
duygularda,1,1,1,2
sordum,1,1,1,2
aşkı,1,1,1,2
korkuyorsam,1,1,1,2
nedeni,1,1,1,2
var,1,1,1,2
elbet,1,1,1,2
ateş,1,1,1,2
yaktığı,1,1,1,2
yerde,1,1,1,2
dert,1,1,1,2
sen,1,1,1,2
bunları,1,1,1,2
duymadın,1,1,1,2
farz,1,1,1,2
bendeki,1,1,1,2
izleri,1,1,1,2
takıp,1,1,1,2
benim,1,1,1,2
aşka,1,1,1,2
inancım,1,1,1,2
kalmadı,1,1,1,2
hiç,1,1,1,3
sorma,1,1,1,3
beni,1,1,1,2
ellere,1,1,1,2
verdin,1,1,1,2
utanmadan,1,1,1,2
bozma,1,1,1,3
keyfini,1,1,1,2
troublin,3,3,1,1
clippin,3,3,1,1
brief,3,1,1,1
jugando,3,1,1,2
necesitas,1,1,1,2
quita,1,1,1,3
volviendo,1,1,1,5
repetir,1,1,1,2
diablura,1,1,1,2
huy,1,1,1,2
siguiente,1,1,1,5
calma,1,1,1,2
robando,1,1,1,2
quedarme,1,1,1,2
hablándome,1,1,1,2
aquél,1,1,1,2
traicionas,1,1,1,2
llamas,1,1,1,2
irg,1,1,1,2
extrañas,1,1,1,2
costo,1,1,1,3
peso,2,1,1,6
habichuelas,1,1,1,2
comer,1,1,1,2
libra,1,1,1,2
arroz,1,1,1,2
cuarta,1,1,1,2
hablamo,1,1,1,6
ingl,1,1,1,5
gasolina,1,1,1,2
democracia,1,1,1,2
corrupción,1,1,1,3
ajedrez,1,1,1,2
francb,1,1,1,2
vous,1,1,1,2
parlez,1,1,1,2
monsieur,1,1,1,2
agujero,1,1,1,2
quinientos,1,1,1,2
raza,1,1,1,2
encendida,1,1,1,2
negra,1,1,1,2
taína,1,1,1,2
¿pero,1,1,1,2
descubrió,1,1,1,2
parriba,1,1,1,2
medicina,1,1,1,3
camina,1,1,1,3
cura,1,1,1,4
callo,1,1,1,4
kiikiiki,1,1,1,4
kiiki,1,1,1,4
desempleo,1,1,1,4
mordió,1,1,1,4
mitsubishi,1,1,1,4
chevrolet,1,1,1,4
p’arriba,1,1,1,5
delincuencia,1,1,1,2
pilló,1,1,1,2
recesión,1,1,1,2
ventana,1,1,1,2
mariposa,1,1,1,2
colgando,1,1,1,2
balcón,1,1,1,2
enredada,1,1,1,2
notas,1,1,1,2
olvidada,1,1,1,2
rasgo,1,1,1,2
antes,1,1,1,8
olvidarme,1,1,1,5
arrancar,1,1,1,4
empezaba,1,1,1,4
quedaran,1,1,1,2
algunas,1,1,1,3
melodía,1,1,1,2
puñado,1,1,1,2
terminar,3,1,1,2
abandonado,1,1,1,2
ningún,1,1,1,2
última,1,1,1,3
beauti,1,1,2,1
riverside,1,13,1,1
rate,1,1,3,1
jam,2,1,2,2
riley,1,1,2,1
grudge,1,2,1,1
unsuccessful,1,1,1,2
outwheigh,1,2,1,1
steer,1,2,1,1
sparrow,2,2,1,1
ooooooo,1,1,2,1
heyy,1,1,2,1
rightt,1,1,10,1
rightttt,1,1,2,1
indoor,1,1,3,1
laday,1,1,2,1
patron,1,1,2,1
impaitent,1,1,2,1
righttttt,1,1,2,1
tendra,1,1,1,3
diras,1,1,1,3
ku,1,1,1,7
kumbia,1,1,1,3
chaparrita,1,1,1,3
proa,1,1,1,2
rima,1,1,1,2
vale,1,1,1,2
guey,1,1,1,2
simepre,1,1,1,2
humildes,1,1,1,2
tortilla,1,1,1,2
brillo,1,1,1,2
llave,1,1,1,2
ruega,1,1,1,2
vengas,1,1,1,2
arrepentirte,1,1,1,2
macho,1,1,1,2
distino,1,1,1,2
digan,1,1,1,3
gasto,1,1,1,2
saliva,1,1,1,2
corona,1,1,1,2
ami,1,1,1,2
contando,1,1,1,2
levanten,1,1,1,2
fleed,1,1,2,1
thread,1,1,2,1
series,1,2,4,1
curious,1,1,2,1
furious,1,1,2,1
reassure,1,1,4,1
hatch,1,1,2,1
verify,1,1,2,1
doi,1,1,2,1
beginnin,1,1,2,1
larger,1,1,2,1
erm,1,1,2,1
oscillation,1,1,2,1
quicker,2,2,2,1
eeer,1,1,2,1
heh,1,1,3,1
tremendous,1,1,2,1
roger,1,1,2,1
descent,1,1,2,2
thats,1,1,2,1
affirmative,1,1,2,1
runner,1,3,1,2
barroom,1,2,1,1
drowned,1,2,1,1
pail,1,2,1,2
ablaze,1,3,1,1
draggin,1,2,1,1
chalk,1,2,1,1
communications,1,2,1,1
strollin,7,1,1,1
aunt,1,1,4,1
eeee,1,1,3,1
bald,1,1,3,1
portion,3,1,1,1
servant,3,1,1,1
fatt,2,1,1,1
calf,2,1,1,2
ancome,14,1,1,1
begotten,2,1,1,3
rockferry,11,1,1,1
reprobate,2,1,1,1
ors,1,1,1,2
february,1,1,1,3
varicose,1,2,1,1
decompose,1,2,1,1
memorized,1,2,1,1
childlike,1,2,1,1
daisy,4,1,1,2
jumper,2,1,1,1
wink,6,1,1,1
courtesy,1,2,1,1
glassy,1,2,1,1
swiller,1,2,1,1
tyrant,1,2,1,1
commitment,1,3,1,1
vagrant,2,2,1,1
gutter,1,2,2,2
joker,5,2,1,1
blare,2,2,1,1
charmer,1,2,1,1
lavender,1,2,1,1
enfermo,1,1,1,2
componerme,1,1,1,2
ando,1,1,1,2
vago,1,1,1,2
obediencia,1,1,1,2
débil,1,1,1,2
hambre,1,1,1,2
mantiene,1,1,1,5
caíste,1,1,1,2
navaja,1,1,1,2
mordiste,1,1,1,2
unica,1,1,1,2
samael,1,1,1,6
persigo,1,1,1,6
ademr,1,1,1,6
headstrong,1,2,1,1
tailor,2,1,1,1
sew,2,1,1,1
drunkard,2,1,1,1
drunken,2,1,1,1
trunk,2,1,1,2
shun,2,1,1,1
wholly,2,1,1,1
indulgence,1,1,2,1
sprayin,2,1,1,1
constitution,1,2,1,1
disciple,1,2,1,2
hooligan,1,2,1,1
fallow,1,2,1,1
blissful,1,1,2,1
tone,2,1,2,1
hardwood,1,1,2,1
decade,1,1,2,1
lustrous,1,1,2,1
guinevere,1,1,5,1
darker,2,2,2,1
direness,1,1,2,1
artifact,1,1,2,1
dresser,1,1,2,1
drawer,1,1,2,1
jamie,1,1,1,3
hince,1,1,1,3
alison,1,1,1,3
mosshart,1,1,1,3
counter,1,1,1,2
soda,1,1,1,2
casino,1,1,1,2
diagram,1,1,1,2
fruit,2,1,1,4
seagull,1,2,1,2
clow,1,1,1,2
arrangement,1,1,1,2
gunna,1,1,2,1
brazilian,4,1,1,1
conferrin,1,3,1,1
consultin,1,3,1,1
scratchin,1,3,1,1
hatchin,1,3,1,1
unravel,1,3,1,1
riddle,1,3,1,1
individdle,1,3,1,1
lincoln,1,3,1,1
nuthin,1,3,1,1
stuffin,1,3,1,1
derry,1,3,1,1
scissors,1,2,1,1
stalk,1,2,1,1
ladykiller,1,13,1,1
external,1,2,1,1
amazon,1,2,1,1
priestess,1,8,1,1
•,1,8,1,1
lastfm,1,2,1,1
musicbrainz,1,2,1,1
pandora,1,2,1,1
wikipedia,1,2,1,1
spotify,1,2,1,1
allmusic,1,2,1,1
wizen,2,1,1,1
profundo,1,2,1,2
disparo,1,1,1,2
inocente,1,1,1,2
nueve,1,1,1,4
entenderá,1,4,1,2
tocó,1,1,1,2
cuerpecito,1,1,1,2
piedad,1,1,1,2
entiende,1,1,1,2
animan,1,1,1,2
santos,1,1,1,9
desgraciado,1,1,1,5
dígame,1,1,1,4
entró,1,1,1,5
hizo,1,1,1,5
marchó,1,1,1,4
oficial,1,1,1,2
preguntaba,1,1,1,2
sucedió,1,1,1,2
pensativo,1,1,1,2
violó,1,1,1,4
imagina,1,1,1,2
dormía,1,1,1,2
sangriento,1,1,1,2
policías,1,1,1,2
cuarto,1,1,1,2
posible,1,1,1,3
angelito,1,1,1,3
malvao,1,1,1,3
traigo,1,1,1,5
mensaje,1,1,1,3
anécdota,1,1,1,3
convierto,1,1,1,3
alex,1,1,1,2
guitarra,1,1,1,2
mese,1,1,1,2
trauma,1,6,1,2
divierte,1,1,1,2
martirio,1,1,1,2
pesadilla,1,1,1,2
volvió,1,1,1,2
imaginan,1,1,1,2
despertó,1,1,1,2
papi,1,1,1,2
¿qué,1,1,1,2
incinerate,1,1,1,17
firefighter,1,1,1,3
flick,1,1,1,2
sirens,1,1,1,3
flamethrower,1,1,1,2
polaroid,1,1,15,1
trone,1,1,2,1
epiphany,1,3,1,1
billowing,1,3,1,1
freckle,1,2,1,1
times,1,2,1,1
mountainside,1,1,4,1
carousel,2,2,1,1
tent,2,2,1,1
dedicate,1,1,1,2
waiait,1,1,1,2
toast,1,1,1,2
oohhoohoo,1,1,1,2
oohhooooh,1,1,1,2
shuck,1,1,1,3
revealed,2,1,1,1
rehearse,1,1,2,1
memorize,1,1,2,1
suspect,1,1,2,1
zig,1,1,1,2
zag,1,1,1,2
boredom,1,1,1,2
occasionally,1,1,1,2
glancing,1,1,1,2
bugger,1,1,1,2
dreary,1,1,1,3
minded,2,1,1,1
hypocritics,2,1,1,1
neurotic,3,1,1,1
psychotic,3,1,1,1
tricky,4,1,1,2
dicky,4,1,1,1
hubbard,4,1,1,1
pocketful,4,1,1,1
condescending,2,1,1,1
chauvinist,2,1,1,1
schizophrenic,2,1,1,1
centric,2,1,1,1
paranoiac,2,1,1,1
prima,2,1,1,1
donnas,2,1,1,1
mixture,5,1,1,1
glue,3,1,1,1
needy,3,1,1,1
manmade,3,1,1,1
barbiturate,3,1,1,1
digital,2,1,1,2
